customer_id,gender,age,age_group,occupation,married,customer_segment,credit_sco,balance,monthly_ir,tenure_ye,nums_card,nums_service,active_member,digital_behavior,engagement_score,engagement_category,is_highly_engaged,loyalty_level,customer_value,risk_score,risk_segment,current_churn_risk,exit,churn_status,customer_region
54425,Male,54,46-55,Engineer / IT Professional,1,Priority,683,24786718,62000000,0,2,7,1,mobile,78,High,1,Bronze,Medium Value,0.0891,Low,Medium Risk,0,Active,South East
54426,Male,65,56-65,Small Business Owner,1,Priority,672,106449951,80000000,3,2,2,0,offline,14,Low,0,Bronze,Low Value,0.25,Low,High Risk,0,Active,South East
54427,Male,44,36-45,Retired,0,Emerging,599,13022327,22000000,2,1,2,0,offline,10,Low,0,Bronze,Low Value,0.4044,Medium,Already Churned,1,Churned,South East
54428,Female,60,56-65,Manager / Executive,1,Priority,800,138477296,127000000,0,4,3,0,offline,23,Medium,0,Bronze,Medium Value,0.2064,Low,High Risk,0,Active,East of England
54429,Male,33,26-35,Small Business Owner,1,Priority,688,111261092,105000000,4,1,8,0,offline,33,Medium,0,Bronze,Medium Value,0.1585,Low,High Risk,0,Active,North East
54430,Male,74,65+,Accounting / Finance,1,Emerging,688,17421036,27000000,0,1,2,0,offline,10,Low,0,Bronze,Low Value,0.3019,Low,Already Churned,1,Churned,East Midlands
54431,Male,79,65+,Teacher / Lecturer,1,Emerging,714,33858662,21000000,1,4,5,0,offline,31,Medium,0,Bronze,Medium Value,0.2563,Low,High Risk,0,Active,South East
54432,Female,55,46-55,Retired,1,Mass,682,12964538,14000000,2,1,1,0,offline,7,Low,0,Bronze,Low Value,0.3499,Low,High Risk,0,Active,South East
54433,Female,84,65+,Small Business Owner,2,Affluent,616,104652685,57000000,3,3,3,0,offline,20,Low,0,Bronze,Medium Value,0.2937,Low,High Risk,0,Active,North West
54434,Male,45,36-45,Manual Worker,1,Emerging,686,9940829,15000000,1,3,1,0,offline,13,Low,0,Bronze,Low Value,0.3471,Low,High Risk,0,Active,East of England
54435,Female,47,46-55,Manual Worker,1,Emerging,616,11570577,15000000,0,1,4,1,mobile,73,High,1,Bronze,Medium Value,0.2728,Low,Medium Risk,0,Active,Other UK Region
54436,Female,63,56-65,Business / Sales,1,Emerging,693,39492221,28000000,3,1,3,1,mobile,60,High,1,Gold,High Value,0.1675,Low,Low Risk,0,Active,London
54437,Female,53,46-55,Teacher / Lecturer,1,Emerging,710,22971828,27000000,0,5,7,1,mobile,84,High,1,Bronze,Medium Value,0.119,Low,Medium Risk,0,Active,South East
54438,Female,43,36-45,Office Worker / Civil Servant,1,Emerging,722,39719521,25000000,0,2,5,0,offline,25,Medium,0,Bronze,Medium Value,0.2464,Low,High Risk,0,Active,South East
54439,Male,64,56-65,Accounting / Finance,1,Affluent,631,109690256,43000000,2,3,5,0,offline,28,Medium,0,Bronze,Medium Value,0.2672,Low,High Risk,0,Active,East of England
54440,Male,29,26-35,Office Worker / Civil Servant,1,Mass,698,4222736,13000000,0,4,7,0,offline,38,High,1,Bronze,Medium Value,0.2745,Low,Already Churned,1,Churned,East of England
54441,Male,45,36-45,Small Business Owner,1,Priority,761,73440250,110000000,1,5,8,0,offline,45,High,1,Silver,High Value,0.1515,Low,High Risk,0,Active,East of England
54442,Female,61,56-65,Small Business Owner,1,Priority,760,86931367,142000000,0,3,5,1,mobile,72,High,1,Bronze,High Value,0.082,Low,Medium Risk,0,Active,South East
54443,Male,90,65+,Business / Sales,2,Emerging,621,34558323,22000000,2,2,2,1,mobile,67,High,1,Silver,High Value,0.2656,Low,Low Risk,0,Active,Other UK Region
54444,Female,59,56-65,Manual Worker,1,Mass,630,17739889,12000000,3,2,2,0,offline,14,Low,0,Bronze,Low Value,0.3896,Low,Already Churned,1,Churned,London
54445,Male,73,65+,Student / Homemaker,0,Mass,678,8557153,7000000,1,1,1,0,offline,7,Low,0,Bronze,Low Value,0.3729,Low,Already Churned,1,Churned,South East
54446,Male,29,26-35,Manual Worker,0,Mass,717,3303248,12000000,0,5,4,1,mobile,76,High,1,Bronze,Medium Value,0.2099,Low,Medium Risk,0,Active,North West
54447,Female,38,36-45,Manager / Executive,1,Affluent,760,34508550,48000000,3,3,4,0,offline,24,Medium,0,Bronze,Medium Value,0.2146,Low,High Risk,0,Active,South East
54448,Female,37,36-45,Student / Homemaker,1,Mass,617,3640551,4000000,3,2,3,0,offline,17,Low,0,Bronze,Low Value,0.4252,Medium,Already Churned,1,Churned,South East
54449,Female,32,26-35,Engineer / IT Professional,1,Emerging,725,21217029,26000000,4,2,2,0,offline,14,Low,0,Bronze,Low Value,0.2895,Low,High Risk,0,Active,East of England
54450,Male,75,65+,Manual Worker,2,Mass,724,11011871,7000000,1,2,1,0,offline,10,Low,0,Bronze,Low Value,0.3479,Low,Already Churned,1,Churned,North West
54451,Male,39,36-45,Student / Homemaker,0,Mass,631,5537953,10000000,1,2,1,0,offline,10,Low,0,Bronze,Low Value,0.4192,Medium,Already Churned,1,Churned,West Midlands
54452,Female,48,46-55,Student / Homemaker,2,Mass,664,9734279,14000000,2,1,3,0,offline,14,Low,0,Bronze,Low Value,0.3464,Low,High Risk,0,Active,North West
54453,Female,32,26-35,Small Business Owner,0,Priority,800,110833836,138000000,0,5,7,0,offline,41,High,1,Bronze,High Value,0.159,Low,High Risk,0,Active,West Midlands
54454,Male,49,46-55,Business / Sales,2,Mass,588,36697850,10000000,3,2,2,0,offline,14,Low,0,Bronze,Low Value,0.4269,Medium,Already Churned,1,Churned,East of England
54455,Female,34,26-35,Teacher / Lecturer,1,Mass,618,7137879,13000000,1,4,1,0,offline,16,Low,0,Bronze,Low Value,0.4231,Medium,High Risk,0,Active,East of England
54456,Female,33,26-35,Retired,1,Mass,668,16667088,14000000,2,1,1,0,offline,7,Low,0,Bronze,Low Value,0.3609,Low,High Risk,0,Active,South West
54457,Male,54,46-55,Small Business Owner,1,Priority,771,130949258,88000000,3,3,3,0,offline,20,Low,0,Bronze,Medium Value,0.207,Low,High Risk,0,Active,London
54458,Male,39,36-45,Office Worker / Civil Servant,3,Emerging,644,22400616,16000000,3,2,1,0,offline,10,Low,0,Bronze,Low Value,0.3773,Low,High Risk,0,Active,South East
54459,Female,71,65+,Business / Sales,1,Mass,702,27218507,14000000,2,5,2,0,offline,22,Medium,0,Bronze,Medium Value,0.3105,Low,Already Churned,1,Churned,South East
54460,Female,38,36-45,Accounting / Finance,1,Emerging,717,24384493,33000000,0,4,5,1,mobile,75,High,1,Bronze,Medium Value,0.1313,Low,Medium Risk,0,Active,North West
54461,Male,45,36-45,Manager / Executive,0,Priority,757,255546297,105000000,3,5,5,0,offline,34,Medium,0,Bronze,Medium Value,0.174,Low,High Risk,0,Active,North West
54462,Male,47,46-55,Small Business Owner,1,Priority,789,93824272,123000000,0,4,8,1,mobile,88,High,1,Bronze,High Value,0.0435,Low,Medium Risk,0,Active,South East
54463,Male,48,46-55,Office Worker / Civil Servant,3,Emerging,678,30550554,16000000,3,5,2,0,offline,22,Medium,0,Bronze,Medium Value,0.3271,Low,Already Churned,1,Churned,East Midlands
54464,Female,51,46-55,Business / Sales,3,Emerging,672,6385096,15000000,1,1,4,0,offline,18,Low,0,Bronze,Low Value,0.329,Low,Already Churned,1,Churned,North West
54465,Female,71,65+,Engineer / IT Professional,1,Affluent,652,34729548,49000000,1,2,1,0,offline,10,Low,0,Bronze,Low Value,0.298,Low,High Risk,0,Active,West Midlands
54466,Male,50,46-55,Student / Homemaker,3,Mass,679,11630804,11000000,0,1,1,1,mobile,55,High,1,Bronze,Medium Value,0.2552,Low,Already Churned,1,Churned,South East
54467,Male,73,65+,Business / Sales,0,Emerging,598,17546457,16000000,4,3,3,0,offline,20,Low,0,Bronze,Medium Value,0.4013,Medium,High Risk,0,Active,South East
54468,Female,57,56-65,Manager / Executive,1,Affluent,656,99910565,50000000,1,4,2,0,offline,20,Low,0,Bronze,Medium Value,0.2668,Low,High Risk,0,Active,South East
54469,Female,79,65+,Teacher / Lecturer,0,Emerging,667,17606093,24000000,1,5,4,0,offline,30,Medium,0,Bronze,Medium Value,0.3037,Low,High Risk,0,Active,South East
54470,Male,48,46-55,Small Business Owner,1,Priority,720,134429702,131000000,1,2,4,0,offline,21,Medium,0,Bronze,Medium Value,0.1942,Low,High Risk,0,Active,London
54471,Male,32,26-35,Office Worker / Civil Servant,0,Emerging,756,5006833,17000000,0,3,1,0,offline,13,Low,0,Bronze,Low Value,0.3374,Low,High Risk,0,Active,South East
54472,Male,49,46-55,Accounting / Finance,1,Mass,646,17115370,14000000,2,2,3,0,offline,17,Low,0,Bronze,Low Value,0.3576,Low,High Risk,0,Active,Other UK Region
54473,Male,36,36-45,Teacher / Lecturer,0,Emerging,730,89409676,22000000,4,3,3,1,mobile,67,High,1,Gold,High Value,0.1626,Low,Low Risk,0,Active,East of England
54474,Female,23,18-25,Engineer / IT Professional,0,Emerging,637,17562769,25000000,3,1,3,0,offline,14,Low,0,Bronze,Low Value,0.3443,Low,Already Churned,1,Churned,Other UK Region
54475,Male,42,36-45,Manager / Executive,3,Priority,701,81098625,100000000,0,4,2,1,mobile,74,High,1,Bronze,High Value,0.1203,Low,Medium Risk,0,Active,West Midlands
54476,Male,42,36-45,Business / Sales,1,Emerging,676,14434896,26000000,1,4,6,0,offline,34,Medium,0,Bronze,Medium Value,0.2681,Low,High Risk,0,Active,North East
54477,Female,33,26-35,Engineer / IT Professional,0,Affluent,699,111037112,40000000,2,2,4,0,offline,21,Medium,0,Bronze,Medium Value,0.2175,Low,High Risk,0,Active,North East
54478,Female,31,26-35,Manual Worker,0,Emerging,623,26325045,16000000,0,3,3,0,offline,20,Low,0,Bronze,Medium Value,0.3714,Low,Already Churned,1,Churned,South East
54479,Female,24,18-25,Teacher / Lecturer,0,Mass,685,10140207,12000000,3,3,2,0,offline,16,Low,0,Bronze,Low Value,0.3414,Low,Already Churned,1,Churned,East of England
54480,Female,55,46-55,Student / Homemaker,1,Mass,665,7059064,4000000,3,2,4,0,offline,21,Medium,0,Bronze,Medium Value,0.3568,Low,Already Churned,1,Churned,Other UK Region
54481,Female,75,65+,Accounting / Finance,1,Emerging,800,43085611,31000000,1,2,5,0,offline,25,Medium,0,Bronze,Medium Value,0.2334,Low,High Risk,0,Active,East of England
54482,Female,68,65+,Accounting / Finance,1,Emerging,708,110028835,30000000,3,2,3,0,offline,17,Low,0,Bronze,Low Value,0.2491,Low,High Risk,0,Active,North East
54483,Female,56,56-65,Manager / Executive,1,Priority,768,253158385,116000000,4,2,4,0,offline,21,Medium,0,Bronze,Medium Value,0.1866,Low,High Risk,0,Active,West Midlands
54484,Male,34,26-35,Accounting / Finance,1,Affluent,631,34524340,39000000,1,3,2,0,offline,16,Low,0,Bronze,Low Value,0.3266,Low,High Risk,0,Active,South East
54485,Female,43,36-45,Engineer / IT Professional,1,Affluent,677,16896023,56000000,1,2,2,0,offline,14,Low,0,Bronze,Low Value,0.2672,Low,High Risk,0,Active,West Midlands
54486,Female,51,46-55,Business / Sales,1,Affluent,717,42890978,46000000,2,2,6,1,mobile,84,High,1,Silver,High Value,0.086,Low,Low Risk,0,Active,South East
54487,Male,36,36-45,Student / Homemaker,1,Mass,731,6348113,12000000,0,1,4,1,mobile,61,High,1,Bronze,Medium Value,0.202,Low,Medium Risk,0,Active,South East
54488,Female,41,36-45,Manual Worker,3,Mass,622,6306936,12000000,2,1,1,0,offline,7,Low,0,Bronze,Low Value,0.4226,Medium,High Risk,0,Active,South East
54489,Male,42,36-45,Teacher / Lecturer,1,Emerging,685,19467857,17000000,2,3,1,0,offline,13,Low,0,Bronze,Low Value,0.336,Low,Already Churned,1,Churned,South East
54490,Female,47,46-55,Engineer / IT Professional,0,Affluent,725,29701001,48000000,2,4,8,0,offline,42,High,1,Silver,Medium Value,0.1664,Low,High Risk,0,Active,South East
54491,Male,48,46-55,Engineer / IT Professional,3,Priority,741,233956866,68000000,3,5,8,1,mobile,95,High,1,Gold,High Value,0.0325,Low,Low Risk,0,Active,South East
54492,Male,37,36-45,Student / Homemaker,1,Mass,577,9555365,8000000,3,4,1,0,offline,16,Low,0,Bronze,Low Value,0.4706,Medium,Already Churned,1,Churned,West Midlands
54493,Female,35,26-35,Teacher / Lecturer,1,Emerging,714,37485479,24000000,2,2,2,0,offline,14,Low,0,Bronze,Low Value,0.2866,Low,High Risk,0,Active,East Midlands
54494,Male,37,36-45,Teacher / Lecturer,1,Emerging,699,48088735,19000000,3,1,1,0,offline,7,Low,0,Bronze,Low Value,0.3071,Low,High Risk,0,Active,South East
54495,Female,54,46-55,Manual Worker,1,Mass,701,8673565,10000000,0,5,3,1,mobile,81,High,1,Bronze,Medium Value,0.2148,Low,Medium Risk,0,Active,South East
54496,Female,38,36-45,Teacher / Lecturer,2,Emerging,667,25224567,16000000,2,4,1,1,mobile,61,High,1,Silver,Medium Value,0.2479,Low,Already Churned,1,Churned,South East
54497,Female,44,36-45,Small Business Owner,1,Priority,740,166381413,98000000,3,5,7,0,offline,41,High,1,Silver,High Value,0.1541,Low,High Risk,0,Active,South East
54498,Female,33,26-35,Office Worker / Civil Servant,0,Emerging,682,10033233,22000000,0,5,1,1,mobile,63,High,1,Bronze,Medium Value,0.232,Low,Medium Risk,0,Active,East of England
54499,Female,71,65+,Teacher / Lecturer,1,Emerging,701,85444087,26000000,0,4,3,1,mobile,69,High,1,Bronze,High Value,0.1552,Low,Medium Risk,0,Active,South East
54500,Female,65,56-65,Manual Worker,1,Mass,623,11803639,9000000,3,1,3,0,offline,14,Low,0,Bronze,Low Value,0.3951,Low,High Risk,0,Active,South East
54501,Female,73,65+,Engineer / IT Professional,1,Emerging,742,43081255,27000000,2,2,5,0,offline,25,Medium,0,Bronze,Medium Value,0.2414,Low,High Risk,0,Active,East of England
54502,Male,49,46-55,Accounting / Finance,1,Emerging,632,22773479,16000000,1,2,4,0,offline,21,Medium,0,Bronze,Medium Value,0.3516,Low,Already Churned,1,Churned,East of England
54503,Male,58,56-65,Manager / Executive,3,Priority,800,67368926,125000000,0,1,5,1,mobile,68,High,1,Bronze,High Value,0.085,Low,Medium Risk,0,Active,East Midlands
54504,Male,55,46-55,Small Business Owner,1,Priority,740,58662429,132000000,2,2,8,1,mobile,81,High,1,Silver,High Value,0.0492,Low,Low Risk,0,Active,South East
54505,Female,35,26-35,Manager / Executive,1,Priority,800,91035514,87000000,0,4,8,1,mobile,97,High,1,Bronze,High Value,0.0439,Low,Medium Risk,0,Active,South East
54506,Female,34,26-35,Manager / Executive,1,Priority,713,171476911,117000000,3,5,6,0,offline,38,High,1,Silver,High Value,0.1663,Low,High Risk,0,Active,London
54507,Male,28,26-35,Small Business Owner,1,Priority,750,42672152,102000000,4,2,8,0,offline,36,High,1,Silver,High Value,0.1581,Low,High Risk,0,Active,South East
54508,Male,51,46-55,Engineer / IT Professional,0,Affluent,699,69209752,42000000,3,3,2,0,offline,16,Low,0,Bronze,Low Value,0.2442,Low,High Risk,0,Active,West Midlands
54509,Female,45,36-45,Accounting / Finance,1,Emerging,681,28808058,23000000,3,2,7,0,offline,32,Medium,0,Bronze,Medium Value,0.2483,Low,High Risk,0,Active,North West
54510,Female,55,46-55,Manager / Executive,3,Priority,779,285070052,71000000,4,4,4,0,offline,27,Medium,0,Bronze,Medium Value,0.1851,Low,High Risk,0,Active,South East
54511,Male,55,46-55,Student / Homemaker,1,Mass,636,33456320,14000000,3,1,1,0,offline,7,Low,0,Bronze,Low Value,0.3845,Low,High Risk,0,Active,East of England
54512,Female,34,26-35,Manager / Executive,0,Priority,746,77093416,74000000,2,3,5,0,offline,28,Medium,0,Bronze,Medium Value,0.1884,Low,High Risk,0,Active,South East
54513,Female,69,65+,Business / Sales,1,Emerging,627,36485351,21000000,0,2,3,0,offline,17,Low,0,Bronze,Low Value,0.3534,Low,High Risk,0,Active,South East
54514,Female,46,46-55,Small Business Owner,0,Priority,800,284554852,141000000,2,3,5,0,offline,28,Medium,0,Bronze,Medium Value,0.1727,Low,High Risk,0,Active,Other UK Region
54515,Female,55,46-55,Teacher / Lecturer,1,Emerging,662,20321985,21000000,2,2,2,0,offline,14,Low,0,Bronze,Low Value,0.338,Low,Already Churned,1,Churned,South East
54516,Male,40,36-45,Manager / Executive,1,Affluent,641,168917574,59000000,3,4,8,0,offline,42,High,1,Silver,High Value,0.2005,Low,High Risk,0,Active,East of England
54517,Male,50,46-55,Office Worker / Civil Servant,1,Emerging,614,16035068,16000000,1,2,1,1,mobile,57,High,1,Silver,Medium Value,0.3064,Low,Low Risk,0,Active,West Midlands
54518,Female,27,26-35,Manual Worker,0,Mass,686,11687866,11000000,3,1,2,0,offline,10,Low,0,Bronze,Low Value,0.3407,Low,High Risk,0,Active,South East
54519,Male,63,56-65,Teacher / Lecturer,1,Affluent,777,89987471,35000000,2,3,7,0,offline,35,Medium,0,Silver,High Value,0.1916,Low,High Risk,0,Active,South East
54520,Female,36,36-45,Business / Sales,1,Emerging,690,11996151,15000000,0,1,2,0,offline,10,Low,0,Bronze,Low Value,0.3284,Low,Already Churned,1,Churned,West Midlands
54521,Female,54,46-55,Student / Homemaker,1,Mass,651,7445469,4000000,3,2,1,0,offline,10,Low,0,Bronze,Low Value,0.4076,Medium,Already Churned,1,Churned,South East
54522,Female,55,46-55,Accounting / Finance,1,Emerging,775,6253206,22000000,0,3,6,1,mobile,80,High,1,Bronze,Medium Value,0.1572,Low,Medium Risk,0,Active,West Midlands
54523,Female,70,65+,Teacher / Lecturer,3,Emerging,646,47616251,27000000,3,1,5,0,offline,22,Medium,0,Bronze,Medium Value,0.2942,Low,High Risk,0,Active,North East
54524,Male,48,46-55,Business / Sales,1,Emerging,739,42425800,31000000,2,4,6,0,offline,34,Medium,0,Bronze,Medium Value,0.2211,Low,High Risk,0,Active,East Midlands
54525,Male,71,65+,Accounting / Finance,1,Mass,635,12705221,13000000,2,1,2,0,offline,10,Low,0,Bronze,Low Value,0.3867,Low,Already Churned,1,Churned,South East
54526,Female,52,46-55,Manager / Executive,1,Priority,776,114519483,79000000,1,2,5,1,mobile,73,High,1,Silver,High Value,0.0786,Low,Low Risk,0,Active,Other UK Region
54527,Male,24,18-25,Teacher / Lecturer,0,Emerging,640,5023361,17000000,1,5,1,0,offline,19,Low,0,Bronze,Low Value,0.3974,Low,Already Churned,1,Churned,Other UK Region
54528,Male,50,46-55,Manager / Executive,1,Priority,767,77396506,63000000,4,2,4,0,offline,21,Medium,0,Bronze,Medium Value,0.2009,Low,High Risk,0,Active,London
54529,Male,51,46-55,Retired,2,Emerging,649,53217314,15000000,3,1,2,0,offline,10,Low,0,Bronze,Low Value,0.3514,Low,High Risk,0,Active,South East
54530,Male,34,26-35,Retired,1,Emerging,674,34031831,19000000,2,5,1,0,offline,19,Low,0,Bronze,Low Value,0.3363,Low,Already Churned,1,Churned,East of England
54531,Male,45,36-45,Engineer / IT Professional,1,Affluent,789,77713384,42000000,1,3,5,0,offline,28,Medium,0,Bronze,Medium Value,0.2043,Low,High Risk,0,Active,East of England
54532,Male,48,46-55,Office Worker / Civil Servant,1,Emerging,698,20372397,16000000,3,2,4,1,mobile,65,High,1,Gold,Medium Value,0.182,Low,Low Risk,0,Active,South East
54533,Female,34,26-35,Manager / Executive,0,Priority,726,75839793,89000000,2,4,6,0,offline,34,Medium,0,Bronze,Medium Value,0.1761,Low,High Risk,0,Active,South West
54534,Male,46,46-55,Retired,1,Emerging,677,7798266,18000000,0,2,2,0,offline,14,Low,0,Bronze,Low Value,0.3406,Low,High Risk,0,Active,South East
54535,Female,49,46-55,Teacher / Lecturer,1,Affluent,633,343805383,31000000,3,1,2,0,offline,10,Low,0,Bronze,Low Value,0.3129,Low,High Risk,0,Active,South East
54536,Female,40,36-45,Manual Worker,1,Mass,692,10697988,10000000,1,5,5,0,offline,34,Medium,0,Bronze,Medium Value,0.3002,Low,High Risk,0,Active,East of England
54537,Male,36,36-45,Engineer / IT Professional,0,Priority,791,168409176,75000000,1,2,2,0,offline,14,Low,0,Bronze,Low Value,0.2165,Low,High Risk,0,Active,South East
54538,Female,39,36-45,Teacher / Lecturer,1,Emerging,658,18762552,23000000,3,3,3,0,offline,20,Low,0,Bronze,Medium Value,0.3265,Low,High Risk,0,Active,West Midlands
54539,Female,90,65+,Business / Sales,1,Emerging,643,27575702,24000000,0,2,3,0,offline,17,Low,0,Bronze,Low Value,0.3348,Low,Already Churned,1,Churned,East of England
54540,Male,35,26-35,Student / Homemaker,1,Mass,584,3859178,5000000,3,1,1,0,offline,7,Low,0,Bronze,Low Value,0.4805,Medium,High Risk,0,Active,London
54541,Male,46,46-55,Manager / Executive,1,Priority,714,124534447,110000000,2,4,8,0,offline,42,High,1,Silver,High Value,0.1451,Low,High Risk,0,Active,South East
54542,Male,47,46-55,Engineer / IT Professional,1,Affluent,730,46158444,38000000,1,3,7,0,offline,35,Medium,0,Silver,High Value,0.1936,Low,Already Churned,1,Churned,South East
54543,Female,31,26-35,Business / Sales,1,Affluent,650,38854198,39000000,1,5,6,1,mobile,88,High,1,Silver,High Value,0.1512,Low,Low Risk,0,Active,South East
54544,Male,46,46-55,Small Business Owner,1,Priority,719,136677018,88000000,0,3,7,1,mobile,82,High,1,Bronze,High Value,0.0515,Low,Medium Risk,0,Active,South East
54545,Female,41,36-45,Teacher / Lecturer,1,Emerging,719,13016749,15000000,0,1,1,1,mobile,51,High,1,Bronze,Medium Value,0.2249,Low,Medium Risk,0,Active,South East
54546,Female,56,56-65,Business / Sales,1,Emerging,678,55291865,11000000,1,2,4,0,offline,21,Medium,0,Bronze,Medium Value,0.3049,Low,High Risk,0,Active,South East
54547,Female,84,65+,Business / Sales,1,Affluent,733,296137578,41000000,2,2,5,0,offline,25,Medium,0,Bronze,Medium Value,0.1902,Low,High Risk,0,Active,South East
